,Rating,Title,Date,Helpful_Vote,Total_Vote,Review,Movie
4341,10.0,Well Worth The Wait!!!,6 May 2002,0,0,"I grew up with Spiderman and have waited years and years for a great movie version of him to come along. I saw the movie on Saturday and was really impressed with it. The artistic licenses that they took (like the organic webbing and such) did not ruin the overall experience for me at all. I agree with what Stan Lee said on a radio interview on a local station to me --- they DID preserve the spirit of Spiderman!! And that is, after all, the main thing that we could hope for.",Spider-Man
4342,10.0,Great movie!,6 May 2002,0,0,"I saw this opening day and I must say this movie exceeded all my expectations. It followed the story very well. Tobey did an awesome job as Peter Parker / Spider-Man, and Kirsten Dunst was surprisingly fit for her role. William Defoe portrayed the Green Goblin to complete perfection; he has a great wicked smirk that worked so well for his part.

When it came to CGI I have to say They pulled it off very well. It wasn't overused (to a point where it got old.) They used real people as often as possible it seemed. Certain shots, of course could not be done without CGI. The models had a very lifelike movement to them; I'm guessing they used real actors for setup. Although some shots seem impossible to use real actors for. They all had fluid motion, worked well in the scene and didn't stand out at all.

I give this movie a 10/10! Its great fun and a job well done. This is by far the best comic to movie I've seen since Batman.",Spider-Man
4343,,Good Show!,6 May 2002,0,0,"I still disagree with the script that depicts Spidey's web shooters as ""in-grown"" mutations. A Spider `spins' a web rather than shoots/squirts a web. The original marvel character not only had to concoct an adhesive for web spinning, but also engineer a high pressure squirt gun to deliver it: The web shooter. Despite the omission, the film is great, and very nicely depicts the emotional struggle of MJ and Peter Parker.",Spider-Man
4344,,Best movie in years!!!!!,6 May 2002,0,0,"Spiderman is the best movie that has come out in years!!!! I saw it on Sunday and I'm goin to see it next weekend again!!! Tobey Maguire did a really good job playing Spidey/Peter. He had to work out a lot to get his muscles for the movie and I give him a lot of credit for working out so hard to get those abs!!! I also give him, Kirsten Dunst, James Franco, and everyone else who worked so hard to make ""Spiderman"" such a great movie. Kirsten Dunst has been acting since such a young age ever since she started her career in ""Interview with the Vampire"" with Brad Pitt and Tom Cruise. All of the acting was done very well. I can't wait for Spiderman 2 & 3 to come out!!!",Spider-Man
4345,10.0,Better than I expected!,6 May 2002,0,0,"I was very impressed with how the movie was done- I was a little apprehensive about the casting, but everyone did a brilliant job.

This is what a summer action movie SHOULD be, and I know my husband- a hard-core Spiderman fan- was very pleased with how Raimi translated his hero to the big screen. Great entertainment, whether you're a long-time fan of the comic or just a casual watcher. This will be in our DVD collection the day it's released, and I'm sure we'll go back to see it again soon.",Spider-Man
4346,,Spider-Man Victorious,6 May 2002,0,0,"One thing I appreciated was the honest treatment of the original tale. If you are looking for a vast departure and a new-wave perspective on Spider-Man (tho I can't think of why) don't see this film. Although the scenery is contemporary the concept of Spider-Man is totally consistent with Stan Lee's original story. Maybe I am gushing too much but I think that Raimi did an outstanding job and made a tale as familiar as Spider-Man exciting to see.

The casting was perfect and the movie is extremely efficient with no absurd scenes made-up to display some new effect or director's fancy. Two hours seem like one.

I have noticed that movie critics while praising the film also have reservations about lauding it completely and they may be correct in their view. One critic stated that while it is a fun movie and a great ride it does not have the epic feel that Superman had. I would agree with that since that isn't what the story is about. Spider-Man has always centered on one guys dilemma and the tough choices he will make. The story is a morality-play with action and adventure.

Anyone familiar with the tale of Spider-Man will rejoice in its faithful adherence to the story and be wowed by the action and the performances. Make no misconception this film has been made by fans of Spider-Man but holds universal appeal to all audiences.

Spider-Man, of course, has sequel written all over it by introducing characters that the fans will recognize and leaving enough plot lines dangling to be taken up by the sequels. However that is not news to anyone familiar with this film project and sequels are already in the works. What I meant to intimate and what I hope is true that from what I saw Friday night is the outlook for the web-slinger is exceptionally strong and I don't think I have to worry about them Batman-izing the Spider-Man Saga. You know what I mean...Remember Batman and how strong the original movie was...well the concept of the series and the plotlines degenerated into a cheesy franchise that became painful to watch. I think the powers behind Spider-Man acknowledged that and left PLENTY of room for growth and are not going to rely on how impressive the effects and how cool looking the Spider-mobile (joke...there is no such thing) is to carry the movie.",Spider-Man
4347,10.0,awesome,8 May 2002,0,0,"i went into the theater with very high expectations and was blown away. I wanted to see it so bad that my dad took me out of school to see it. It has something for everybody: action, comedy, drama, suspence, romance. This movie deserves every dollar it makes. Its spectacular. The special effects were sweet, the acting was perfect, and the direction was beautiful. Thank you Sam Raimi.",Spider-Man
4348,,Wicked Awesome,6 May 2002,0,0,"I don't go to movies very often (once a month or so), and following a series of disappointments this year, I didn't have high hopes for Spider-Man either. Let me say, this movie blew me away. From the opening until the closing credits began to roll, I felt enchanted. It really felt like the collective dream movies are supposed to be. The casting was excellent, the music was perfect, the writing was seamless, the special effects were impressive. The acting was natural and fantastic at once. It was really just a good story that flowed naturally and quickly from beginning until end. I didn't notice the time passing. I didn't wonder how much was left. It was just great, the perfect mingling of heroism and angst. I was so pleased with the entire experience. The audience I was with was perfect- we laughed together, we cheered together. I realize how hokey this sounds about what NPR described as 'us paying nine dollars for the director's therapy,' but it was really just great. The best movie I have seen in quite a while.",Spider-Man
4349,10.0,Great Comic Book to Movie adaptation,6 May 2002,0,0,"If you are a Spider Man fan, or if you don't know who Spider Man is, this movie is for you. It is a great example of translating a comic book into a movie while retaining the ""spirit"" of the original story without being bound to it.

The origins of Spider Man the comic book hero are different than those of Spider Man the movie hero. Yet I felt that the story was appropriate for today's technology and for the big screen.

The sequence of scenes where Peter discovers his super powers made the movie worth while by itself. The character development that turned him into a super hero however, made the movie excellent.

The casting of Toby Maguire as Peter Parker/Spidey, worked well. The actor who played JJ Jameson, JK Simmons, was over the top enough to portray the character without being so exaggerated as to be useless. Willem Dafoe did ok as the Green Goblin, but I think the writing (or editing?) let him down where there could have been a bit more done with that character. Kirsten Dunst played the anguished Mary Jane with aplomb.

The CG enhancements looked better on the big screen than in some of the earlier commercials, IMHO. And gave Spidey the ""super hero"" ability that ""plain ol' acting"" just can't do.

All in all I give the movie two thumbs up. More praise would I give it, had I but more thumbs.",Spider-Man
4350,10.0,One of the best live-action comic book adaptations EVER,8 May 2002,0,0,"What can I say? I saw the movie and liked it so much I HAD to see it again as soon as I could. And I did.

Toby Maguire is awesome as Peter Parker. I had never seen his work before but I was so impressed, I have to. I was also worried that Kyrsten Dunst didn't have the chops to do a believable Mary Jane Watson. I was dead wrong. Not only was she incredibly good as an actor in the movie, she was excruciatingly hot, too (who didn't love her in the wet shirt?).

The special effects made the action sequences some of the best I've ever seen. Any problems with the fx can be chalked up to the relatively primitive level of computer Graphics.

One of the main reasons I loved this movie is that it has a comic book ending instead of a Hollywood ending. Peter Parker could have the girl of his dreams but instead of just grabbing for her, he decides that he does not want her to be placed at risk again as a consequence of what he does as an extracurricular activity. The ending was gutsy and true to the kind of life a man like Peter Parker or Bruce Wayne would have to live.",Spider-Man
4351,8.0,"Marvel Comics 2, DC Comics Fading Out Fast",26 June 2002,0,0,"Spider-Man is most certainly one of the best, if not the best comic book adaptaion of this century, had it been made five years earlier it would have most likely starred Leonardo DiCaprio and would have been directed by James Cameron. No disrespect to Cameron but thank god for Sam Rami and Tobey Maguire, their contributions must have made the great Stan Lee a very happy man. The acting was superb, one of Maguire's best performances and I thought that the balance between action and romance was just right. Hopefully future adaptaions of Marvel comics will follow the examples of Spider-man and other Marvel based movies such as X-Men and we won't end up with another Batman and Robin.",Spider-Man
4352,,DaFoe truly was wonderful,7 May 2002,0,0,"I thought this movie was quite effective, and was certainly far better than I expected. This film proves that by combining enough talent to make a decent film, along with an uber-agressive marketing campaign and a character that already has mounds of fans from many different generations, not only can a film be highly successful on opening weekend, but it can continue to do well (as I'm sure it will) because the audience is given just what they want and deserve.

This film has been well received by those critics who understand how wide a demographic this film had to please. Therefore, the film had to serve many roles for many people. Firstly, the film couldn't be overly complicated, which is wasn't. This was perfect for the smaller kids, who would love the quick action(which some say were too quick, but I'm sure the producers didn't want to scare children with gratuitous violence) and the borderline cartoony flavor of the film.

For teens, there is the ability to identify with Peter Parker's flaws and vicariously delight in his new found superpowers and his overcoming of the school bully. For the girls, there was the romance between Mary Jane and Parker, which was effective.

For adults, there is William DaFoe, who gave a SORELY underrated performance. I have heard so many critics say he did a horrible job, and I am so disappointed in this. Would they have rather ARNOLD play the character? Jesus, if anyone else had played the character of Norman Osborn, it would have been a disaster. He played it off so well that he was far more realistic than any other character. They blame DaFoe for the shortcomings of the character, but the character was true to the comic. I have heard critics insulting the ""insanity scenes"" where Norman talks to himself in a mirror, but it was supposed to be dramatic, and he did a job that few could match. Hearing him laugh near the ending when his son arrived was hysterical.

Older folks taking their grandkids will love Ben and Aunt May, who were a bit hokey, but I'm sure they wouldn't appear that way to loving grandparents.

Of course, J.Jonah Jameson was terrific (""Mr. Jameson, your wife is on the phone, she wants to know..."" ::CLICK::) and one of my favorites was BONE SAW, the wrestler ""Three minutes of PLAYTIME."" Even the criminal who killed Uncle Ben was well played. Wonderful casting ALL AROUND.

Yeah, I guess you could say I liked it =) The only disappointments were the full fledged CG in the action scenes... a few more Bruce Lee type scenes would have been far better (and cheaper) than the computer animated scenes (it is just hard to identify with ""sprites"") and the corniness of some of the lines, as well as the arbitrary tagline, and the ""American Flag"" ending, which was bordering ""Independence Day"" corniness... but once again, this was supposed to be a comic book like film, so I understand that any of the hokey parts were probably done on purpose, as well as the ""thank God for this, thank God for that..."" and ""Peter, you said asked 'Aunt May, Aunt May, is that an ANGEL?'"" which were aimed towards the 'ignorant, blindly patriotic and Christian American masses' demographic.

So maybe it wasn't the greatest action film in history, but it was certainly the best of the best when it comes to comic book adaptations.",Spider-Man
4353,10.0,Simply amazing,7 May 2002,0,0,"This movie was amazing. The only hard part was being a New Yorker and watching it in Boston. A certain scene in New York City actually made me jump from my seat and pump my fist, but alas, the Boston crowd could not relate. Do yourselves a favor and watch this movie in New York! Aside from that, the movie from top to bottom was just great. It did not cater to Hollywood... it was much more ""comic booky"" than, say, X-Men and Batman. Some parts were a little far-fetched, but after all, we are dealing with a comic book superhero. Leaving the movie theater, there is absolutely nothing you feel the movie lacked. An all-around great experience.",Spider-Man
4354,10.0,ummm....AWSOME!!!!!!!!,7 May 2002,0,0,"I mean what should i say its simply da mofo best movie out there ""now""

Damn i heard people complaining about ""its a love story"" and ""they made a love story out of it too"" well people F**** you man you got bad taste but hey thats what you think =) I think it was a pretty good idea with the love story in it and there wasnt sooooo much love in there...i mean thats a part of the storie u know....now i dont wanna complain all a long.... This is a great great GREAT movie. The ideas were great the special effects are great.. hell the movie is great. And i think to that they did a good job on remaking the movie. The first movie i enjoyed but this one man is just awsome. Spiderman 2 is in the making and im verry excited to see it... peace

ps:sorry about my spelling im from germany =)",Spider-Man
4355,10.0,"I think this movie deserves a high ten, non-stop action and a lot of fun for everyone",7 May 2002,0,0,"I think this is one of the best action movies you could ever see.I think Sam Raimi is a very smart and creative director and the special effects team did a very good job.I liked this movie really because of the show and the comics, they were really fun to read and watch and when I heard there was a movie last year I really wanted to see it, I also like the games, I also liked it because its different, you don't watch a movie with this guy climbing up walls or someone swinging around town on webs and it was so fun to watch I'm going to go see it again.The only thing I have to say is to go see it and find out if its good for yourself.",Spider-Man
4356,10.0,Beautifully done!,7 May 2002,0,0,"I know that lots of people will have differing opinions of this movie, But in my opinion, Spider Man was one of the best movies that i had seen in a long time. It was fulfilling on so many levels for me. I laughed at the comedic parts and I teared up in the sad and emotional scenes. I never really read any of the comics but i knew what to expect in general. I thought that the roles were beautifully casted, and even though I could see the transition from real people to CGI, it didn't take any enjoyment away from the movie. This is definitely a movie that I will go see again!",Spider-Man
4357,,"Wow! Finally, a good Comic-based Movie!",7 May 2002,0,0,"Go Spidey! I anticipated this movie with dread and excitement, being a tremendous fan of just about everything Stan Lee created. The problem with most Comic-based movies is that comics are not movies and they do not necessarily translate well. Spider-man found that perfect balance; keeping true to the original Spider-man mythology, but introducing enough to keep the plot and characters interesting. Lets face it, many Comic book characters are, well, two dimensional. To see them make invocative characters made my day.",Spider-Man
4358,10.0,the only word i can use is GREAT,8 May 2002,0,0,"this movie had everything in it action, adventure, comedy, thrilling, drama i meen it was just an all around great movie the acting was great and the special effects were out of this world when u sit in that seat in the movies u can almost feel that your swinging side by side with spiderman it was put together so well. Anyone that doesnt like sci fi should watch this cause they will take a different look at things and if love it u will love it even more this movie actually made me go go the spider man comics i hope the sequal to spiderman is even better then this one",Spider-Man
4359,1.0,We've come a long way RE: mainstream diversity & get your science sorted.,24 September 2018,1,7,"First, in retrospect, seeing big dick Joe in it made this movie incredible erotic.

Second, seeing this movie makes me realise how far we've come and how far we need to venture in terms of on-screen, main-stream diversity. Stint of misogyny and homophobia; ""This story is about a girl, like any other story."" opens the monolog. As a proud gay man I can tell you for sure, nothing in my life, centres and celebrates towards horniness of a female individual.

Third, get your molecular biology jargon sorted. Why on earth would anyone tries to generate GMO through transfection with RNA? If they want to make the movie sounds high-tech, at least have the decency to pick up a book and read it.

I was just trying to have a quiet afternoon geeking it out a bit and I am now chocked by how unpleasant this has turned out. If this is what the mainstream media is like, I guess there is a reason after all why some people who grew up watching bullocks like this to grow up and vote for Trump.",Spider-Man
4360,8.0,Very entertaining,8 May 2002,0,0,"A great story and 'matrix'-like effects make this movie very entertaining. Some of the effects look a little unrealistic, but its a movie and I can't see how it could be made without CGI. Can't wait for Spiderman 2.",Spider-Man
4361,10.0,I'm caught in the web!,8 May 2002,0,0,"The movie was fantastic! I will admit that I am no avid comic book fanatic, but seeing Spiderman in action on film was nothing short of a great thrill ride. I especially liked the part where the Green Goblin was enticing a dazed Spiderman to join him in his evil wiles. Tobey Maguire made Peter Parker vulnerable and yet strong at the same time. His acting was superb. I also like James Franco and can't wait to see him again as he plants his revenge on Spiderman. HELP! I willing got myself caught in the web of Spiderman!!!",Spider-Man
4362,10.0,I thought it was the best thing since sliced bread,9 May 2002,0,0,"I thought the movie did the comic justice. I had some really good action parts and just followed the comic real well. I was really unsure about Tobey Maguire playing Spiderman, but I think after watching it, I see he did an excellent job, and I just can't wait till Spiderman 2 comes out.",Spider-Man
4363,,Great...I didn't expect that!,22 July 2002,0,0,"When my older sister told me she's taking my younger sister to watch Spider-Man...I told her that I'll tag along only because I wanted to watch Tobey Maguire.I wasn't really interested in the movie because like most girls I'm not into comic books and I expected it to be a movie for little kids.So I told myself I was just going to sit through the movie and watch Tobey Maguire...But the movie got interesting!The acting was great and there were a lot of funny parts and it wasn't really childish...It's a good movie actually and it's really worth watching but what I didn't like about the movie was that Kirsten Dunst was the leading girl in the movie and I'm not a big fan of hers and she looked a little weird with her red hair and everything...Anyway,The beginning is good and the ending is great so my advice to you is to watch the movie somewhere...",Spider-Man
4364,4.0,This movie was....,10 May 2002,0,0,"If you want to go to the movies and enjoy a poor storyline, cartoonish CGI graphics, some bad acting, terrible one liners, a washed up wrestler and some sad fight scenes then by all means go see Spider Man. This movie to me was so boring. The only part I did enjoy was Spider Man getting beat up at the end. They totally overhyped this movie and made it out to be something it wasnt...ENJOYABLE!",Spider-Man
4365,,It's INCREDIBLE,10 May 2002,0,0,"I can't get enough of 'Spiderman'. No wonder it beat 'Harry Potter'! Tobey Mcguire's portrayal of Peter Parker is very impressive (plus, he's very cute *winks) Kirsten Dunst's acting was also very good (as always). The effects in this movie is very cool. It's too bad that James Franco didn't have many lines. Well, we can look forward to that on the sequel!",Spider-Man
4366,10.0,Two thumbs up!,10 May 2002,0,0,"Just saw it last night. Excellent A+++. Good story, good acting, good costumes, good special effects. Had a comic-booky feel but was not silly. Willem Dafoe was excellent as the villain (sort of reminded me of Batman 1 with a big actor as the villain. Kudos Sam Raimi!). Tobey Maguire was a believable PP and Jonah Jameson was believable and right on. Can't wait for the next installment!",Spider-Man
4367,,The wait is over!,10 May 2002,0,0,"He's survived forty years of comic books, a cheesy but enjoyable 1960's cartoon, an awful 1970's television show, and now after years of being tangled in a web of legal issues, Marvel Comics' flagship character has finally hit the big screen. It's been well worth the wait.

Spider-Man : The Movie is a comic book come alive. In the deft hands of director Sam Raimi the world's most famous arachnid has burst from the confines of a four-color panel to become the movie by which all superhero movies will be compared.

By now the story of Peter Parker, bullied high school nerd who is bitten by a radioactive spider and acquires the critter's ability to - well, do whatever a spider can - all the while longing for the love of the girl next door, is as famous a beginning as that of the son of Jor-El. Raimi, with help from screenwriter David Koepp, have made some alterations to bring the story into the present day. The infamous spider has now become a genetically altered creature and our hero now spins his own organic webs, as opposed to inventing web shooters and fluid to create synthetic strands. These changes, seen with disdain by many hardcore comic fans, take nothing away from the story and at times enhance it. The rest of our protagonist's origin stays fairly close to home. After being bitten by said spider, Peter decides to use his ability for monetary gain, until a personal tragedy forces him to change his way of thinking.

Every hero must have a villain and here we get a classic. The Green Goblin, alter ego of Norman Osborne, scientist and father of Peter's best friend, is a demented sole bent on destroying those who have wronged him. For once a villain's plan isn't world domination or global destruction. A science experiment gone awry sends Osborne into a Jekyll and Hyde spin, arguing with himself, fighting to keep the Goblin under control. Dressed in green armor and flying through the city canyons on his glider, the Goblin looks out for what he considers to be in the best interests of Osborne.

The movie is paced nicely, setting up Peter's home and school life before the incident and carrying us through his transformation. There are comedic touches as Peter first learns of his power and his beginning attempts at web swinging. Once he gets the hang of it is when the film takes off. The action is high energy and evenly distributed throughout. Spidey's battles with the Goblin are interspersed with scenes of true character development, a rarity for a summer blockbuster. In a sense, this is what makes the movie work more than anything. These are characters that we not only care about, but feel could be real. Spider-Man has been attractive to so many for so long because he is just like one of us. He is a real human - not an alien with unlimited power or a millionaire with unlimited wealth and resources - with everyday problems; looking to pass classes, get a job and pay his rent. All of this, piled on top of his new found powers makes for an interesting combination of angst and confusion. Working out these personal problems is what makes Spider-Man so different and why the masses connect with him.

The performances throughout are top-notch and should be the mark of all comic book movies to come. Tobey Maquire, newly buffed up for this role, has the perfect combination of boyhood innocence, awkward juvenile and newfound wonder to pull off this role flawlessly. His biggest downfall comes when he speaks from under the mask. We expect our heroes to have deep resonant voices, but Maquire sounds less like Peter Parker, superhero and more like Peter Brady going through puberty. While dubbing should have been out of the question, a mild baritone could have helped in the believability factor. Willem Defoe is Norman Osborne, who is transformed into the maniacal Green Goblin. With just the right amount of scenery chewing, Defoe brings out the schizophrenic nature of his creation without crossing the line to campiness. Conversations with himself are the highlight of this performance. Kirsten Dunst is Mary Jane Watson, the love of Peter's life. While she has little more to do than be the standard maiden in distress, she fills out the roll better than past superhero mistresses such as Kim Basinger's one-note turn in Batman. J.K Simmons, playing the grouchiest newspaper editor since Lou Grant, steals every scene he's in. James Franco, still in brooding James Dean mode, is Harry Osborne, son of Norman and heir apparent to the Goblin legacy. Cliff Robertson and Rosemary Harris round out the cast as Peter's Uncle Ben and Aunt May.

The effects are, like the Goblin, a bit schizophrenic. While much of our friendly neighborhood Spider-Man's web swinging is impressive, some of it seems a bit off. While Peter is jumping along the rooftops of his Queens neighborhood, the look tends to be a bit cartoonish, as does a fight with several armored truck highjackers. This would probably be more distracting in other films, but in a movie like this we can accept it more, relating it to its comic book origins. Even so, a cleaner transition from real to CGI would have been appreciated. Another downside tends to be conversations between the Goblin and our hero. As in the comics, Spidey tosses off wise cracks and thinly veiled insults as our villain menaces and threatens. All of this is done from behind their masks, so no emotion or facial movements can be seen. Even one time when Spider-Man yells an impassioned plea to the Goblin, we don't see the movement of his mouth beneath his mask, making one think the sound was added in as an afterthought. The look comes off more like a child playing with action figures than a big budget Hollywood film.

But none of this takes away from the pure joy of watching a childhood hero so vividly brought to life. There will be many more adventures for the wall-crawler to have, and I will be sitting there watching them all.",Spider-Man
4368,4.0,What's the fuss all about?,10 May 2002,0,0,"Perhaps I was expecting too much, but after all the hype and high ratings, I found it quite disappointing. Digital effects were either ""Matrix clone no. 2,347"" or disorienting, and based on the angles I suspect half the webs missed their target. Realism? After being bitten by a genetically engineered super-spider would you simply say ""ouch"" (with very little conviction) and walk home? Like most superhero films the build-up of the first half was best, because, let's face it folks, after the first few unequal battles, it becomes clear that a superhero's life is as humdrum as the rest of the world. Seen one, seen 'em all. I think the comic did the personal stuff better.",Spider-Man
4369,9.0,As Good As It Gets,10 May 2002,0,0,"Adaptations are tough; an adaptation of something as uniquely magical as a comic book is tougher. Ask the legion of directors and writers who have tried it over the past quarter century. But Raimi, Koepp, and company have come about as close as is humanly possible, and with one of the most difficult and nuanced characters ever to grace a comic book panel: Spider-Man. The resulting film captures the essence of the whole Marvel Universe, moreso even than ""X-Men"" (which was a solid, enjoyable movie).

Given 30+ years of storytelling, it's rare when screenwriters actually mine the vein for classic storylines, but Koepp expertly weaves several classic threads into the plot. Spider-Man always sported an ensemble cast and it's nice to see it preserved in the film: Aunt May and Ben Parker, MJ, Flash, Harry, and, best of all, a superb J. Jonah Jameson! A delicate balance between flashy action scenes and quiet moments, Raimi really succeeds in keeping a comic book feel in a modern big-budget film.

The good: the casting is wonderful. Dafoe really sells it as Osborne as does Franco as his son (you can tell they studied the books). J.K. Simmons nails JJJ in some of the best scenes in the film. The costuming and effects are well done. Some people have been bothered by the CGI (although many of the action scenes really are Maguire), but some restraint was actually used. It's not as though the effects dominate the picture. The action perfectly captures Spider-Man...his movement, his ballet-like agility, and a bit of the humor as well. And this movie does have humor, though perhaps not as much as the comic.

The bad: well, nothing bad, but yes, some of the dialogue is a little over-the-top, most likely by design. It IS based on a comic book, after all. And the usual plot holes and continuity errors. But in light of the accomplishment, bringing the heart along with the flash, it's a great film and a rollicking good time, too.",Spider-Man
4370,8.0,Really looking forward to the sequel,10 May 2002,0,0,"I enjoyed this more than I thought I would, although it did drag in some spots, but that is understandable for character introduction. Because of that I am really looking forward to the sequel, where we can get into, and stay with the fun stuff.",Spider-Man
4371,10.0,Wow!!!!!!!!!,11 May 2002,0,0,"This movie was absolutely and amazingly brilliant! I have been awaiting the release of this movie for some time now and it was everything I expected and more. Tobey Maguire brings that spark and is amazing as Spider-Man. The costume design and special effects are excellent. If you are in two minds about going to see this movie, make the right decision and go and see it. It's an experience you won't forget for a long time. This movie rocks!!!!!!!",Spider-Man
4372,10.0,Amazing.,11 May 2002,0,0,"I've seen it three times and it continues to give me chills. Not only was the casting perfect and the story excellent, but it made me feel 6 years old again - not an easy task. I am in love with this movie, as should any other Spidey fan out there. Great job Sam, Tobey, Kirsten, Willem, etc - I can't WAIT for the sequel!",Spider-Man
4373,,"This is from a Comic book, people. Its supposed to be cheesy.",12 May 2002,0,0,"I just wanted to add my little two cents worth here. My husband is a total Spiderman freak, and we, of course, had to stand in line for an hour, on opening night no less, to go see this movie. Over the years, my husband has taught me a lot about various comic-book characters and story lines, and, having enjoyed this movie immensely myself, I was especially glad to find that he loved it, being the spidey afficionado that he is. I would just like to point out to all the folks out there raggin' on the 'cheesiness' of this story and its seeming lack of plot, that this IS based on a COMIC BOOK. This movie was not meant to have some amazing (no pun intended) plotline or awesome thought-provoking lines. It is supposed to be a bit over-the-top, a little bit goofy in parts. The special effects were not perfect, but damn near, and it was a fun movie because of its minor lack of perfection. No, most of the things that happened in this movie could not have happened in real life, and again, that is one of the things that makes this movie so much fun.

The acting was excellent, when it had to be. The plot was, too.

If you go into this theatre expecting some fancy, sophisticated action flick, then you are definitely no comic book fan, not knowing that the Spiderman storyline is just a tad bit silly anyway. This is a great movie for anyone over 10, as was stated by another person, who sat thru the movie with a frightened 6 year old. Anyone, young or old, fan or not, will enjoy this funny, exciting adaptation of the famous Amazing Spider-man.",Spider-Man
4374,6.0,"Remember, it was a comic book first.",13 May 2002,0,0,"Once I remembered it was developed from a comic book, I was able to forgive the campy performance by Kirsten Dunst as the love interest. Once forgiven, the movie was enjoyable and a very nice flash back to my childhood and watching Spidey on television. Unfortunately, the computer graphics used to enhance the web swinging sequences failed to take into account basic rules of physics and the fact that humans (even with spider powers) just don't bend that way. A good film that will probably find its way into my personal library.",Spider-Man
4375,10.0,Excelent Movie with great adaptability for the Big Screen,13 May 2002,0,0,"Th movie, all in all, was an excelent example of another Super-hero flick from Marvel. To Stan Lee: Good on ya mate. I only have a problem with 2 parts of the movie.

1. In the beginning part, when our newly created super hero, peter parker discovers that he has these wonderful new ablilities, he goes running along the roof-tops. Great, excelent, wonderful. The problem I have with that is that he looks like Jar-Jar-Binks running along the roof - TOO MUCH FLUIDITY - (straight out of 3d Studio Max).

The other problem I have with the movie is that it broke away from the original story-line in that his body produces the web, whereas the original, he develops the web fluid himself and has canisters of the stuff stored all over the city.

But the rest of the movie more than makes up for these little problems, and all in all i give this wonderful piece of work 98%.",Spider-Man
4376,,Enjoyed both the story and up-to-date presentation. (minor spoiler),13 May 2002,0,0,"I think M.J. finally realized her true feelings for nice-guy-next-door Peter Parker, and I wish that happened more in real life. Too bad people get so wrapped up in HAVING we often forget what they already HAVE.

The movie was great for me, and I thought Sam Raimi did an excellent job adapting the Spiderman story for the big screen. After seeing Peter's Uncle Ben, played by Cliff Robertson, I began to recall some fragments of the spidey story from my youth. ""Doesn't his Uncle die?"" I asked my wife, and she replied, ""I don't remember."" But it has been so long since I watched the cartoons and listened to the Spiderman vinyl long-playing (LP) record album my brother and I were given! If only I still had that today, it might actually be worth something 25+ years later! (and I think it had the Green Goblin as a featured character as well, maybe Dr. Octopus too!)

The movie is long but we rate how ""good"" it is by the amount of ""seat-surfing"" we do or whether the nerves in our butts begin to tingle from lack of blood flow and oxygen! Ha! I am very happy to report that Spider-Man truly made me forget I even have a butt and allowed me to get wrapped up in the story all over again!

ONE MINOR POINT OF AGGRAVATION: This movie is NOT, repeat NOT, for children under the Age of 5! Parents, please, please do everyone a favor (and help the economy) by hiring a baby-sitter! My wife was astonished to see one couple bringing in an infant baby in carrier in addition to their 3 other young children, but thankfully they sat in the nose-bleed seats above everyone else.

I can't say the same for the 4 or 5 year old girl that talked incessantly throught the entire movie, and kicked my wife's seat (which she didn't inform me of until afterwards). ""Mommy where is Spider-Man's Uncle?"" and ""Mommy why is that man [the Green Goblin] trying to hurt Spider-Man?"" gets really old, really quick! (Sorry if any parents are offended by this, but...) This movie is a combination action-adventure and life values drama, and there is no way a child under age 7 or 8 is going to understand better than 40% of the plot. Let alone the violence, references to insanity, use of experimental drugs, killing of U.S. Military personnel (and civilians), and other references to genetic engineering. Good grief!

(this is turning into more of a Spoiler than I thought)

I thought the ending was just fine. When MJ kissed Peter Parker and he says something about only having friendship to give, then she touched her lips in realization of the ACTUAL truth? (Duh!) She knows the scoop by the end of the movie, but I can't remember if this agrees with the original Spider-Man 2D story or not. It is a variation on Lois Lane's quandary in knowing Superman, and being in love with the man who saved her life. (Superheroes all have pretty awful love lives if you want my opinion)

I can't wait for the sequel, and I want to know if Peter Parker's going to reveal the impact of his ""accidental"" exposure to the genetically enhanced spider in the research lab!? What would the world be like with more than one Spider-Man running around? (There's a real 'the military could exploit this' weapon for you!)",Spider-Man
4377,10.0,"excellent,",10 June 2002,0,0,"I wasn't usually into action films, but when i saw it i was taken away! the graphics are excellent and the story line keeps you on the edge of your seat. The are many genres in this film, romance, thriller, action etc. I rate it the best film i've seen for a few years.. Definatly will buy it on DVD.",Spider-Man
4378,10.0,The movie was true to the comics...mostly,13 May 2002,0,0,"Overall, this movie was excellent! Being a Spiderman fan since I was a very small child, I found the movie true to the comic books...mostly. Only a couple of things should have been changed. First, I was okay with the concept of Spiderman without web cartridges, but that does add some spice to the character. Second, never have I read that Mary Jane tells Peter Parker that she's in love with him. Still, a little Hollywood isn't too bad. Keeps most of the viewers happy.",Spider-Man
