,Rating,Title,Date,Helpful_Vote,Total_Vote,Review,Movie
1413,9.0,Not what I expected! It was GREAT!,3 February 2019,3,6,"This movie is not just a cartoon, it's more than that. It was like watching a non-animated marvel movie with so much more humor and emotions. It's not just for kids, this movie is for all ages. Take your family out to this family movie and enjoy! My teenager didn't want to see an animated movie and went in angry but then, she was pleasantly surprised and actually loved it. We all want to watch it again.",Spider-Man: Into the Spider-Verse
1414,8.0,Amazing,12 March 2019,1,2,"I really enjoyed the graphic, story and music It's was the right amount of funny for a superhero movie",Spider-Man: Into the Spider-Verse
1415,7.0,Overrated,1 January 2020,1,2,"Now by the title you must be thinking that I'm one of those people who just for the sake of being a idiot calling a really great film not so great cuz I want to standout, well NO! I really and Genuinely feel like into the spider verse is quite overrated, now do not confuse overrated with bad, at the end of the film I actually found myself really enjoying this one, I watched it with my lil brother who's a massive Spiderman fan we really had a great time, the characters were enjoyable, the humour was good, The animation was jaw dropping it was spectacular, the story was good, the villains could have been better but the director gave the main villain a backstory which I would say for the most part is convincing but not anything we haven't seen in tons of other comic book movie but he wasn't a hindrance so not a big issue for me... Cuz this film really focuse on the journey of miles Morales which I was never really interested in, but this movie did the character a justice and he served his purpose well so what went wrong? THE FAN BASE I watched this movie pretty late, I waited for this movie to come on OT platform and it did and I watched it, basically every reviews I read about this movie everyone was praising how brilliant this movie is.. what an amazing time people had in the theatres.. hailing this movie as not only one of the best comic book films of the year but one of the best movies of the year.. some of the latest reviews that I've seen people count into the spider verse as one of the best films of the DECADE! and I was like OHK. fine I'll watch it then. Now I didn't watch this movie with sky high expectations.. whenever I watch a film I try to watch it with as minimum expectations as possible and into the spider verse was no exception in that way I can enjoy a good movie to its full potential and to watch really bad movie by not getting too frustrated And after the film I was entertained but I was thinking what was in this film which made people really appreciate it's quality talking so many great things about it which made this film won an OSCAR for a featured animated film where some other movies like A Silent Voice, Your Name, Wolfchildren, The Wind Rises, When Marnie Was There and Grave Of The Fireflies. were not even considered for Nominations and into the spider verse was. Although I've already lost my faith in OSCAR but I thought people really had a better understanding of what should be great and what not should be Look I'm not a hater of this movie and I'm not being a harsh critch either. I like this movie I would rather was 100s of into the spider verse than one Homecoming or Far From Home but I wouldn't exaggerate by counting it as one of the greatest.",Spider-Man: Into the Spider-Verse
1416,10.0,Phenomenal in every way,1 April 2019,0,1,"Everything about this film is very well done, and I am so excited that kids can grow up watching such an amazing, empowering superhero movie with positive messages. The artwork throughout is stunning, and so many different styles are tied together seamlessly, many of them paying respectful homage to Spider-Man's original medium. The plot, voice acting, soundtrack, and humor are also spot-on.",Spider-Man: Into the Spider-Verse
1417,8.0,This time not only one spidy will entertain u!!,19 December 2018,3,7,Great effort..U wont be bored by the same story again..its a completely new story with some old memories..the concept is great..,Spider-Man: Into the Spider-Verse
1418,10.0,Best Spider-Man Movie Ever,25 March 2019,0,1,This is the The Best Spider-Man Movie Ever made in my opinion This Spider-Man Movie definitely Do Deserve a 10/10 Rating Trust Me Spidey Fan's You Will Not be disappointed,Spider-Man: Into the Spider-Verse
1419,9.0,Please god give me more,30 October 2020,1,2,"Compelling story, appropriately levels of funny, freaking beautiful to look at. Can movies get more fun? This is the bar being set HIGH for animation outside of the Disney realm. A gosh darn treat for your eyeballs, brain and heart.",Spider-Man: Into the Spider-Verse
1420,3.0,Would not bother,20 December 2018,11,55,What a load of rubbish I really would not waste your money,Spider-Man: Into the Spider-Verse
1421,7.0,Not bad,28 June 2020,0,1,"From beginning to end, the whole explosion was almost blown out of the screen. Stuffed eggs, group feelings, family feelings, every card is blown up, in one fell swoop beyond the MCU of all live-action superhero movies.",Spider-Man: Into the Spider-Verse
1422,10.0,Animated movie of the year!,11 December 2018,5,32,This is by far the best Spiderman movie! I can't believe Sony was able to pull this off! I hope Sony doesn't rush the sequel out,Spider-Man: Into the Spider-Verse
1423,10.0,BRILLIANT!,23 March 2019,0,2,"The perfect homage to Stan Lee &Kirby and their legacy! A must watch, for the visionary way of translating comics into a movie. It might, just well, set a standard for future titles.",Spider-Man: Into the Spider-Verse
1424,10.0,It blows my mind! Love all Spidy Universes,27 April 2019,0,1,"I never thought the movie was so good. After having seen what they had done previously with Spiderman, I did not really want to see another movie. It took me some time but I've finally seen it thanks to the good comments and it's definitely the best animation I've seen in my whole life. Having combined several styles of addition coupled with a new style of animation has made my head explode watching this movie. Thanks for recovering Spiderman.",Spider-Man: Into the Spider-Verse
1425,9.0,"Never Give a Ten, but it was close.",26 February 2019,2,4,"Spider-Man into the SpiderVerse was a masterpiece. That's final. The animation- Spot on!

This film is one of, it not the best animated title to date. Well worth the watch.",Spider-Man: Into the Spider-Verse
1426,8.0,Good movie,20 February 2019,2,5,Good Movie. Is overhyped for sure but nonetheless the best thing to come out of Sony since a long time.,Spider-Man: Into the Spider-Verse
1427,7.0,"Oued El karma, Algeria",25 May 2019,0,2,"Generally, the movie is wonderful but is not good like the other people who rait the movie more than 8/10 it does not desarve that.",Spider-Man: Into the Spider-Verse
1428,10.0,Look out! Here comes the Spider-Man!,11 June 2019,0,0,This movie is designed to look just like a comic book! And it is absolutely amazing! I would definitely see this again and again and again!,Spider-Man: Into the Spider-Verse
1429,8.0,An Exceptional piece of Animation,25 February 2020,0,1,"Into the Spider-Verse , is an exceptional animation piece of work, with a unique style of animation to it's credit, the film explores different styles of the spider verse for the fans to enjoy and get a fresh new experience of this franchise from a whole new outlook and perspective .

It spears straight into the comic book franchise , from a point of view in actuality how it would look from a comic book's perspective, this side of the spider verse seriously needed to be scene by the fans . Hands down . an awesome movie",Spider-Man: Into the Spider-Verse
1430,10.0,Perection,13 April 2019,1,2,"Great animation, amazing writing, strong character building! This is what marvel should build on. Well done.",Spider-Man: Into the Spider-Verse
1431,9.0,A true masterpiece,29 December 2018,1,4,"When a friend of mine watched this and reported back to me, saying how incredible it was and that it had ruined live action adaptation I was sceptical to say the least. But the amazing cast, enthralling narrative and sensational visuals support their claim incredibly! While I will stop short of saying this has ruined live action like my friend, I will say that this has breathed a new life into the superhero genre. I will eagerly await the sequel and women lead spin off.",Spider-Man: Into the Spider-Verse
1432,10.0,New Favourite Spidey,9 January 2019,2,5,This film is an absolute joy from beginning to end.,Spider-Man: Into the Spider-Verse
1433,10.0,One of the best Origin,16 March 2019,0,1,Spiderman Origin is much Better than Overrated Copycat Batman from Zorro.,Spider-Man: Into the Spider-Verse
1434,10.0,Wonderful,21 July 2019,0,1,Everything about this movie was so good especially the animation,Spider-Man: Into the Spider-Verse
1435,7.0,"An Overrated flick, but not a bad one.",30 March 2020,0,2,"Note: I say it's overrated, but I still think it deserved the Oscar. Now To the review! When I heard this film had a 97 percent on RT, I was shocked. A Spider-Man movie with a 97% and everyone including some random dude chanting in a Apex Legends lobby screaming INTO THE SPIDER-VERSE RULES!? My friend (who is a freaking legend) gave me a copy of Into the Spider-Verse and when I went home, I instantly watched it. I then proceeded to say ""Wow"" and thought it was the best Spider-Man. Several months later and rewatching it several times, Yeah, This isn't the best Spider-Man (not even close). This film has several flaws that kinda hurts it for me. 1. Dr. Ock sucks. I disliked Dr. Ock in this film, I question her motive and I questioned even more about how did she end up like this? 2. A pig Spider-Man? Really? Okay, I'm kidding about that, that isn't a flaw, Although, I still question out of all the Spider-Mans, Why this one? 3. Aunt May feels out of place. 4. Several origin stories feel somewhat rushed. 5. The self-awareness just doesn't work. 6. Most of the Jokes feel out of place. Overall, I say this is a solid 7/10, because some jokes were funny, the voice acting was awesome, and the soundtrack was almost as good as TASM2's soundtrack, which is my favorite Spider-Man film and soundtrack.",Spider-Man: Into the Spider-Verse
1436,10.0,"Beautiful, sincere, modern and relateable",10 March 2019,2,4,"I was blown away by the animation of this movie. The story is very good. Miles is a kid like any other teen struggling, making choices that affect his future. I loved the character development, the fun characters and the epic battles. Great music throughout. The movie definitely deserved this Oscar for being the most original movie in a long time and for also connecting emotionally with it's viewers. Long live Spidey!",Spider-Man: Into the Spider-Verse
1437,10.0,So much fun,11 January 2019,2,5,Best movie this year. Love it. Watched it twice with my sister.,Spider-Man: Into the Spider-Verse
1438,9.0,"Creative, Engaging, Good storytelling",30 December 2018,1,2,"Visuals: Wove the comic style naturally and beautifully into the animation Soundtrack: Excellent Plot: interesting, compelling, cleverly crafted Characters: realistic, engaging, rather rushed character development though",Spider-Man: Into the Spider-Verse
1439,10.0,Spider Verse,26 January 2022,0,1,"1 - An absolute stinker of a film, with no redeeming features. It's unlikely that any film will receive this score.

2 - Oh, not great at all. Amongst the worst films ever made.

3 - I won't be back, and am less than pleased I've just spent time watching this.

4 - Very poor effort. Struggled through.

5 - Mediocre. Nothing special at all, but not completely unbearable.

6 - Tries hard. On its way to worthwhile.

7 - Solid viewing. Can't complain - would recommend.

8 - Cracking. Enjoyed immensely. But it takes a lot to get 9.

9 - It takes a lot to get 9.

10 - An absolute banger of a film. Couldn't be better. It's unlikely that any film will receive this score.",Spider-Man: Into the Spider-Verse
1440,10.0,Best Spider-man of all Time!,23 January 2019,2,5,"Spider-man: Into the spider verse

I'd like to point out that every family should see this movie.

But I'd especially like to point out this is a movie to take down in history,, black history!

There are several things I love about this movie with out giving too much detail away.

First off black superhero...plot twist...he's a teenager and he tries to escape the fate being Spider-man.

Then there is the Villain...plot twist...not your normal ruin the world type villain.

There some family values...and there is a ton comedy...

You have got to go see it because.....its not just a cartoon...its not like your typical movie that starts off as a cartoon and you cant wait for it to turn regular.

The whole time you are enjoying the animation... your family is loving it.

5 stars for this movie!",Spider-Man: Into the Spider-Verse
1441,10.0,Simply brilliant... a masterpiece of the craft,7 August 2020,1,3,"A solid story and amazing, edgy visuals... including a cameo by Stan Lee.😉

What's not to like?",Spider-Man: Into the Spider-Verse
1442,10.0,Perfect spider man!,21 January 2019,3,6,"Again they've done a Spider-Man film justice! From the the animation looking near real life picture quality to the excellent music presence for prowler. It brought the comedy side back to scene with very witty characters who had just enough screen time to perfectly implament their relevance to the story. They handled the uncle Ben/Aaron situation to a T. Brought emotion to the film, which is practically hard (especially in an animation) and i completely enjoyed the film for that. Sound track is awesome too 👌🏼",Spider-Man: Into the Spider-Verse
1443,10.0,Comic Book brought to life - and a genuine masterpiece to boot,16 June 2019,0,0,"I'm not sure if there's anything I can say about this movie that hasn't already been said. That does nothing to change the fact that this is a movie that I haven't been able to get out of the back of my head since I first watched it months ago, nor does having seen it 4 times since then lessen my giddy excitement at the prospect of watching it again and again. But what exactly makes it such a compelling film?

For starters, this film, more so than any other in existence, truly achieves being a comic book brought to life. ""Spider-Verse"" uses a unique and wholly original blend of 2D and 3D animation that is expressive and artistic, yet actually feels more organic and human than more photorealistic animation. It is a difficult style to describe, but there are many a video on YouTube that go into what exactly it is you're watching, and just how insane the process to achieve it was. Other artistic flourishes, such as Benday Dots, panels, narration boxes, and even intentional miscoloring to replicate printing errors of old comic books, truly capitalize on the best of that medium to give character and narrative nuances that regular film simply can't deliver. The resulting hybrid of mediums is beautiful to behold.

Continuing with the ""comic book brought to life"" theme, the plot equally reflects the insanity that the best of Marvel's comic books are capable of delivering. ""Spider-Verse"" takes advantage of the current superhero zeitgeist we're currently in, I think, and it both rewards and plays with our familiarity with Spider-Man and superhero movies in general. This is a film that presents us with the origins of 6 different heroes, 1 villain and his multiple cronies, doppelgangers, and different dimensions - and it all moves along with the confident assurance that the audience can follow along without a problem.

Despite the fantastical nature of everything described above, ""Spider-Verse"" miraculously manages to remain grounded through its focus on its central character. Rather than swinging with Peter Parker this time, we are introduced to Miles Morales, a mixed Black and Hispanic teenager whose immediate struggles include feeling alienated at his new prep school, and his strict father. Miles is a captivating and charming lead. He is different from Peter Parker in many ways, but interestingly, his earnestness endears him to us the same way most interpretations of Peter do, while this universe's Peter is allowed to evolve in ways that are bold and new for his character. Both characters, along with the rest, are brought to life brilliantly by the talented cast.

By giving us the ""idea"" of Spider-Man through the fresh eyes of a new character, ""Spider-Verse"" creates a brilliant and beautiful thematic throughline about what it means to be Spider-Man, which subsequently highlights why the character has been so meaningful to real people for almost 6 decades now. Batman may be popular at least in part due to him being ""realistic"" and theoretically attainable, but it's Spider-Man who shows us what true heroism is, what it takes, and ultimately how accessible it really is. Chances are you'll never be bitten by a genetically altered spider, but you can still be a hero. You can wear the mask.

""Spider-Man: Into the Spider-Verse"" is a certified masterpiece in my eyes: a film that is equal parts zany, serious, hilarious, dramatic, thoughtful, engaging, and inspiring - as well as a film that is endlessly rewarding with both the story it tells, and the artistic expression it uses to tell that story.",Spider-Man: Into the Spider-Verse
1444,9.0,"If style (and story) were drugs, then this movie would be substance abuse",2 March 2019,1,2,"The superhero movie that came out of nowhere but took us on quite a journey.

As someone who grew up at the very beginning of the superhero craze, I've been exposed to many versions of our favorite comic book friends. I was never much of a comic book junkie, but I have seen the highs and lows of Marvel's mainstay heroes and this film manages to show us Spider-man at his best and worst with equal respects. In regards to story, its your standard Spider-man affair, young man has to learn to adapt and succeed in a new, hostile environment despite his own personal obstacles and his donning the mask of the NYC-webslinger only turns his problems up a notch. Although this formula is by no means a bad one, once you see a superhero movie this expectation can ruin a bit of the magic but if there's one thing I've learned since hearing about the film nearly a year ago, it's that great expectations typically push great people to their destinies. And before this movie, the name Miles Morales was only one I heard in passing during the Spider-man videogames or in the few comics I've read and heard about. But after taking a walk in the red and black Nikes, I can easily see how many people have latched him as a character.

I regretfully admit this is not a thorough analysis of the film, simply because the memories are fresh in my mind and to try to put my awe into words in this moment is proving beyond difficult.

If I were to give a critique of the film as I currently see it, star-struck and all, it would be that many of the scenes are beautifully composed and the variety in locations helps make the story feel unique from previous on-screen iterations of the wall-crawler while all of the actors and characters carry a level of charisma to their performances. No one lacked entertaining moments or felt like rehashed ideas from other movies. It doesn't take itself seriously when it matters and some of its best set-pieces also coincide with its strongest emotional beats. This movie wears its influences on its sleeve and the style of animation is breath-taking. A perfect marriage of comic book op-art stylings with modern animation. Some environments look straight out of a Behance artist's portfolio.

Despite a story that doesn't break new ground, it manages to still share new perspective to the classic Spider-man narrative of self-actualization and it earns its respect.",Spider-Man: Into the Spider-Verse
1445,9.0,A must watch,2 March 2019,2,4,"If you are skeptic about watching this, throw your skepticism away and go watch it right now. It's an amazing movie. From it's storyline to soundtrack to etc. etc. everything is so so perfect. It's just a fantastic movie to watch.",Spider-Man: Into the Spider-Verse
1446,10.0,A MASTAPIECE!,8 January 2019,2,4,"Better than Knack 2 and Mario Bros 2 combined baby.

The most beautiful art style i have ever seen in a animation movie. So many interesting characters to follow. The cartoonish way was enjoyable to watch. Great humour which is rare in superhero movies, bright colors and awesome music choiches which made every scene, calm of actionfilled even better. You really want to see this movie at the cinema first time you watch it.",Spider-Man: Into the Spider-Verse
1447,10.0,One of the best superhero films!,13 October 2021,1,3,"Great film. Everything about it is amazing. There is great humor, great character development, great themes, great villains, great animation, and a great soundtrack. Can't wait for the sequel!",Spider-Man: Into the Spider-Verse
1448,10.0,Great,17 July 2019,0,1,"Just saw it today, and it was worth every bit of hype everybody surrounded me with. The animation is unique and great in it's own right.

The Spider-Men they chose were unique and fun. The best characters in movies are the ones you want to hang out with and there are a lot of characters in this movie that have that quality.

They also cram a lot of stuff in, and it all somehow worked really well. Nothing felt out of place and nothing felt unresolved.

Overall, I am one who greatly loves Spiderverse, and I forgive Sony and the Emoji movie.

Oh wait Angry Birds 2 is next NEVERMIND!",Spider-Man: Into the Spider-Verse
1449,9.0,Lots Of Nostalgia,31 December 2018,1,2,"This movie was fantastically well done script and story wise. The story really can connect with most of the viewers emotionally. The characters shine like never before in a spider man film, you feel for them. You feel there struggle, happiness and pain throughout the whole movie. You feel the atmosphere that they are in every second. This move makes you Feel like you are there. VFX/animation is on point. Without a doubt the best visually stunning movie I have watched all year, along side with other films. The only error that I noticed was probably how the story is kind of all over the place at some points. It just seems like a lot to process for non comic book fans of Spiderman.",Spider-Man: Into the Spider-Verse
1450,9.0,I love it.,29 August 2020,0,2,Great soundtrack. Plot is thrilling and emotional. Voice-actors are good. Jokes are funny.,Spider-Man: Into the Spider-Verse
1451,10.0,I have never been so wrong,7 June 2019,1,2,"Honestly i was kinda fed up at first with the whole Spider man character as we have seen its development repeated through the past couple of years over and over. long story short this is turned out to the best Spider man movie i have ever watched, it has all success elements perfected, the plot along with the music and the new revolutionary animation style have made this such an amazing and mesmerising masterpiece.",Spider-Man: Into the Spider-Verse
1452,10.0,The Best Spider-Man film ever made,20 September 2020,0,1,I really enjoyed this movie I never normally like marvel movies but this one was great and the animation was stunning and gorgeous and the characters where great . I would recommend this movie to anyone who likes spider-man because I recon Any spider-man fan will enjoy this and is a great kids movie. highly highly recommended. Best animated movie of 2018.,Spider-Man: Into the Spider-Verse
1453,9.0,COMIC BOOK EXPERIENCE,21 August 2021,0,0,"I didn't read any reviews about the movie before watching the movie...started without much expectations... And Oh Boy the whole movie was flowing Awsomeness! Whatta animation, scores , The Spidey Swings, everything goes to the best. The movie perfectly fit to be a Comic Book adaptation. Finally got to see the Gwen Stacy in a spidey costume...The movie enters not only to the one of the best animation movie so do as a spiderman movie... 9/10 because for people those who haven't read comic won't get much about the villain, it was so linear to the kingpin actions! That's it.",Spider-Man: Into the Spider-Verse
1454,4.0,Overrated and bland,4 May 2019,3,6,"Ok it looks quite good, though the slight blurring of the visuals I found off putting. It's the story and the characters that are just emotionally detached. The only character I even found interesting was the 2nd dimensional Peter. It just jumps through the hoops till the end. Disappointed",Spider-Man: Into the Spider-Verse
1455,10.0,Just love it so much,25 December 2018,4,8,"I actually just watched the movie. As the previous student majored in animation, I couldn't love more on how it combined 3D and 2D perfectly. I love the animation, although it missed some frames in between for playing more smoothly maybe. Really enjoy the colours, plot and music in the movie. Highly recommend!",Spider-Man: Into the Spider-Verse
1456,9.0,Happy for sony,26 December 2018,4,8,"This was an amazing movie going experience, not the most compelling plot or out of this world animation but I had an amazing time. This is a movie you can kick back relax and always have a great time with. As much as I enjoy spiderman being in the MCU, I'm also very happy with Sony and I'm excited seeing them head in the right direction.",Spider-Man: Into the Spider-Verse
1457,10.0,I cried this was so awesome!!!,22 January 2019,2,5,EVERYTHING WAS SO FANTASTIC IN THIS MOVIE THE ANIMATION THE STORY THE CHARACTERS THE CONSEQUENCES OF THOSE CHARACTERS GOD THIS MOVIE WAS SO PHENOMENAL IT WAS SPETACULAR FANTASTIC THE AMAZING SPIDER MAN MOVIE WE HAVE WANTED FOR YEARS THIS BEATS RAMI'S MOVIES!!!!! THIS IS THE NEW GOLD STANDARD,Spider-Man: Into the Spider-Verse
1458,8.0,"Tobey, Andrew, and Tom",1 April 2019,0,1,"This is the best Spider-Man story, except the Sony SM game. But the visuals make it outstanding.",Spider-Man: Into the Spider-Verse
1459,10.0,"If you only see one superhero movie this year, do yourself a favor and watch THIS one!!",26 December 2018,4,8,"Been a comic book lover since 1965 when I was 5 years old. No one could have told me that they would be making comic book blockbusters and Emmy nominated hero shows, but that is the wonderful world in which I live today. But, even my expectations were exceeded by Spider-Man: Into the Spider-Verse. If you have any affinity for comic book characters, and Spiderman exceptionally, do yourself a favor and check out this movie in 4-Max if you can. Going to see it again need week.",Spider-Man: Into the Spider-Verse
1460,9.0,Review: Does Spider-Man: Into the Spider-Verse Live Up to the standards? We say yes!,11 December 2018,6,33,"A few weeks ago, I was confronted with the opportunity to attend an early screening of Spider-Man: Into the Spider-Verse courtesy of Sony. After watching the movie, I found that it had actually succeeded my expectations by a landslide. Right now (December 10th, 2018) there are 95 reviews on Rotten Tomatoes and only one of them is a rotten review; Here at Imagine Studios, we have decided the movie was not only good, but GREAT!

Sony Pictures Animation somehow found a way to combine 3D looking graphics with comics and not completely disorient the viewer. This animation style is so unique and new that I don't think I've ever seen anything like this in any other movie. If you were to look at a single frame picked at random from the movie, it would look like a still image from a comic, but if you put many frames of it together, it seems animated just perfectly enough.

The soundtrack contains many songs from some more... new (let's just say that) artists. Rap music is mixed with cinematic action movie music to create an almost great soundtrack. The new soundtrack seems to be aiming towards younger people who listen to artists like Post Malone. Although the soundtrack could have done without the Rap music in my opinion, it is crucial towards developing Miles Morales as a young adult in the movie. Miles uses Post Malone's song ""Sunflower"" to calm down when he feels stressed out or scared and often times we can see him wearing his headphones and humming along to it.

The movie is full of variety of jokes. Some of them can be understood by everyone, and others can only be understood by us true Marvel's Spider-Man fans. References to other movies and shows are hidden all over the place and they give people a reason to watch it again when it comes out on digital or dvd so they can hunt out all of the little easter eggs.

Regardless of the PG rating, I truly enjoyed this movie. People of all ages would be able to come watch the movie and still feel entertained. The movie's runtime is two hours and to be honest, I would've sat through it if it went on for longer. I wanted to see the Spider-Mans/Women swinging around more, it just gave me that feeling of satisfaction.

The trailers really tricked me; some of the plot elements hit me out of nowhere. I like it when movie studios completely mis-lead you with there trailers and show you something you never saw coming.

All of the characters play a crucial role to the plot and I can't imagine the movie without even one of them. There are many different characters who all play as a father figure to Miles and they help him learn what the true meaning of being Spider-Man, or any hero in that sense, really is.

Once again, thanks to Sony Pictures for inviting me to the early screening of Spider-Man: Into the Spider-Verse. Thanks for reading my review -Nico.",Spider-Man: Into the Spider-Verse
1461,9.0,Great movie,28 August 2021,0,0,"This movie was a very fun and quirky with great comic book style animation. I loved Miles Morales' suit and it is in my top 3 spidey suits.

It had a bit of a slow start but the last hour when the multiverse opened up was absolutely amazing. The last battle was great and Miles was really good in battle.

It is a great film for family and was a different but great Spider-Man movie.",Spider-Man: Into the Spider-Verse
1462,10.0,Woah...,23 February 2019,2,5,"This is one of the most unique animated movie experiences from start to finish... I cannot recommend it enough! The story, the characters, the animation style (pure heaven). It is just amazing!",Spider-Man: Into the Spider-Verse
1463,6.0,regards,28 December 2021,0,2,"Now these are NOT criticisms...more a warning if you hate these sorts of things or if you or someone you loves has challenges, such as Autism....as the film might really be.",Spider-Man: Into the Spider-Verse
1464,5.0,yes,28 December 2021,0,3,"I'm over the moon for the first act. My first instinct is to have Jake Johnson play both Peter Parker. He's better acting as a slacker but if he could play the first Peter Parker, it would more.",Spider-Man: Into the Spider-Verse
1465,9.0,Something that feels fresh,14 September 2019,0,0,"I really enjoyed this film, it was nice to watch a superhero that despite being set in a multi verse wasn't depended on the connections as MCU films have become in my opinion, each of them now is only about putting little connections in to make you go to the cinema and spend money on films that are pretty bland, just to build up to a bigger picture but the rest of the films are now just lacking in my opinion but that's what happens when you push out three films a year.

Anyway back to this film, I've never read or don't even know anything about Miles Morales so for me this was an awesome way to be introduced into a character, ot brought life to the origin story and was light without forcing silly humour again which all the MCU films see to be doing now, I didn't feel like I was becoming even dumbing listening to the jokes.

I enjoyed the animation I thought it was really cool, distracting at times but that's just because I've not seen a film like this before.

The performances were great and again I thought the humour was actually pretty smart for what it is",Spider-Man: Into the Spider-Verse
1466,10.0,This movie is above all.,14 August 2021,0,0,"This movie had shown us how MCU can produce a marvellous animation. Superb graphics, action packed and soundtracks are so good that you dwell in this movie completely. Marevls not to be underestimated in animation segment after this stunner.",Spider-Man: Into the Spider-Verse
1467,9.0,Simply Amazing,28 February 2019,0,1,This is at another level. This comes from another dimension.,Spider-Man: Into the Spider-Verse
1468,9.0,Excellent movie,27 March 2019,1,2,"Characters are fleshed out very well, animation is brilliant and very impactful. I love the beautiful reincarnation of New York and people in it. It feels right - human.

I didn't quite liked the character model of Kingpin. He looked like a big ball, but apart from that, I enjoyed the whole movie.",Spider-Man: Into the Spider-Verse
1469,10.0,Great story and animation.,8 December 2018,6,41,"Really enjoyed it hence why I gave it a 10/10. A mixture of funniness, hapiness and sadness. Really good.",Spider-Man: Into the Spider-Verse
1470,10.0,One of few films I would call flawless.,18 July 2019,0,1,"This beautifully animated masterpiece is something no-one would have expected from Sony animation. if you told me in early 2018 that one of the best films I would ever see is produced by Sony animation, I would laugh in your face and tell you - ""Funny, but let's return to reality"". The masterfully built screenplay is amazing, which I would expect from one of the lord brothers. This movie is able to make you cry and then laugh 2 minutes later, which sounds like tonal inconsistency, but somehow is pulled off. I would honestly compare this movie to the godfather as one of the best movies of all time and definitely the best animated film I've ever seen (though I haven't seen Spirited Away). If you haven't watched this film, you are simply missing out on an amazing experience.",Spider-Man: Into the Spider-Verse
1471,6.0,Nice and overrated,21 October 2020,1,5,A good movie and i like it but it is soo normal Very overrated,Spider-Man: Into the Spider-Verse
1472,9.0,One of the best movies of the year,15 May 2019,0,1,Enjoyed it thoroughly. The movie has so much heart that you'll find it hard to not fall in love.,Spider-Man: Into the Spider-Verse
1473,7.0,Must Watching,23 December 2018,1,8,Nice Animation. Good Story. Not Perfectly. Middle Level Animation Movie.,Spider-Man: Into the Spider-Verse
1474,8.0,You can save everyone unless you love,24 November 2019,0,1,"It's interesting because a boy with nothing can turn into a hero. The story is sad, family, happy and more. It's really sad what happened to the original Paker. So the next Spiderman will be the next movie for Marvel, Sony or so on? I can't wait.",Spider-Man: Into the Spider-Verse
1475,,Good Movie,15 May 2020,0,0,"And I especially liked the music. The animation was excellent and they do neat things with colors and like statick when there split between this universe and the one they came from. I liked the ""characters"" alot and like I said the music is super.",Spider-Man: Into the Spider-Verse
1476,9.0,"thanks, marvel",25 January 2019,2,4,"This movie made me change my mind about animations. freaking loved it! the colors, characters, soundtrack and many other things makes me almost cry. a truly masterpiece, would love to see more movies like this :)",Spider-Man: Into the Spider-Verse
1477,10.0,A masterpiece,24 April 2020,0,1,No need to waste words. This is a true masterpiece.,Spider-Man: Into the Spider-Verse
1478,10.0,Interesting animation style,3 February 2019,4,8,"I thought this movie was really good, I've never seen this animation style ever before in a movie. The soundtrack was good, characters were interesting and the plot was engaging. Would watch this movie again",Spider-Man: Into the Spider-Verse
1479,10.0,Just go see it,12 January 2019,2,5,Listen to everyone who recommended this movie to you! Don't waste your time meddling around until you have seen this movie!,Spider-Man: Into the Spider-Verse
